,image,scene,0,1,6,7,11,12,13,14,15,17,18,sum
50999,0000009675.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51000,0000009675.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51001,0000009676.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51002,0000009676.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51003,0000009676.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51004,0000009676.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51005,0000009677.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51006,0000009677.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51007,0000009677.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51008,0000009677.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51009,0000009678.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51010,0000009678.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51011,0000009678.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51012,0000009678.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51013,0000009679.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51014,0000009679.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51015,0000009679.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51016,0000009679.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51017,0000009680.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51018,0000009680.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51019,0000009680.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51020,0000009680.png,/2013_05_28_drive_0009_sync,1,1,0,0,1,0,1,0,0,0,0,4
51021,0000009681.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51022,0000009681.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51023,0000009681.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51024,0000009681.png,/2013_05_28_drive_0009_sync,1,1,0,0,1,0,1,0,0,0,0,4
51025,0000009682.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51026,0000009682.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51027,0000009682.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51028,0000009682.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51029,0000009683.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51030,0000009683.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51031,0000009683.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51032,0000009683.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51033,0000009684.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51034,0000009684.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51035,0000009684.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51036,0000009684.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51037,0000009685.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51038,0000009685.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51039,0000009685.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51040,0000009685.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51041,0000009686.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51042,0000009686.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51043,0000009686.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51044,0000009686.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51045,0000009687.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51046,0000009687.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51047,0000009687.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51048,0000009687.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51049,0000009688.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51050,0000009688.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51051,0000009688.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51052,0000009688.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51053,0000009689.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51055,0000009689.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51056,0000009689.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51057,0000009690.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51059,0000009690.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51060,0000009690.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51061,0000009691.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51063,0000009691.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51064,0000009691.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51065,0000009692.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51067,0000009692.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51068,0000009692.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51069,0000009693.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51070,0000009693.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51071,0000009693.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51072,0000009693.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51073,0000009694.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51074,0000009694.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51075,0000009694.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51076,0000009694.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51077,0000009695.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51078,0000009695.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51079,0000009695.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51080,0000009695.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51081,0000009696.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51082,0000009696.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51083,0000009696.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51084,0000009696.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51085,0000009697.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51086,0000009697.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51087,0000009697.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51088,0000009697.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51089,0000009698.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51090,0000009698.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51091,0000009698.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51092,0000009698.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51093,0000009699.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51094,0000009699.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51095,0000009699.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51096,0000009699.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51097,0000009700.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51098,0000009700.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51099,0000009700.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51100,0000009701.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51101,0000009701.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51102,0000009701.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51103,0000009701.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51104,0000009702.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51105,0000009702.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51106,0000009702.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51107,0000009703.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51108,0000009703.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51109,0000009703.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51110,0000009703.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51111,0000009704.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51112,0000009704.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51113,0000009704.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51114,0000009705.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51115,0000009705.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51116,0000009705.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51117,0000009706.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51118,0000009706.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51119,0000009706.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51120,0000009706.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51121,0000009707.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51122,0000009707.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51123,0000009707.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51124,0000009708.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51125,0000009708.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51126,0000009708.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51127,0000009709.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
51128,0000009709.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51129,0000009709.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51130,0000009710.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51131,0000009710.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51132,0000009710.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51133,0000009710.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51134,0000009711.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51135,0000009711.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51136,0000009711.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51137,0000009712.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51138,0000009712.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51139,0000009712.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51140,0000009713.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51141,0000009713.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51142,0000009713.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51143,0000009714.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51144,0000009714.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51145,0000009714.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51146,0000009715.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51147,0000009715.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51148,0000009715.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51149,0000009715.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51150,0000009716.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51151,0000009716.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51152,0000009716.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51153,0000009717.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,1,4
51154,0000009717.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51155,0000009717.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51156,0000009718.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51157,0000009718.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51158,0000009718.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51159,0000009719.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51160,0000009719.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51161,0000009719.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51162,0000009720.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51163,0000009720.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51164,0000009720.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51165,0000009721.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51166,0000009721.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51167,0000009721.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51168,0000009722.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51169,0000009722.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51170,0000009722.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51171,0000009723.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51172,0000009723.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51173,0000009723.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51174,0000009723.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51175,0000009724.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51176,0000009724.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51177,0000009724.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51178,0000009725.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51179,0000009725.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51180,0000009725.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51181,0000009725.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51182,0000009726.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51183,0000009726.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51184,0000009726.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
51185,0000009727.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51186,0000009727.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51187,0000009727.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51188,0000009727.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51189,0000009728.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51190,0000009728.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51191,0000009728.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51192,0000009729.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51193,0000009729.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51194,0000009729.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51195,0000009729.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51196,0000009730.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51197,0000009730.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51199,0000009730.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51200,0000009731.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51201,0000009731.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51203,0000009731.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51204,0000009732.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51205,0000009732.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51207,0000009732.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51208,0000009733.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51209,0000009733.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51211,0000009733.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51212,0000009734.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51213,0000009734.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51215,0000009734.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51216,0000009735.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51217,0000009735.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51219,0000009735.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51220,0000009736.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51221,0000009736.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51223,0000009736.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,0,0,0,0,1,5
51224,0000009737.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51225,0000009737.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51227,0000009737.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,0,0,0,0,1,5
51228,0000009738.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51229,0000009738.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51231,0000009738.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,0,0,0,0,1,5
51232,0000009739.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51233,0000009739.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51235,0000009739.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,0,0,0,0,1,5
51236,0000009740.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51237,0000009740.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51239,0000009740.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,0,0,0,0,1,5
51240,0000009741.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51241,0000009741.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51243,0000009741.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51244,0000009742.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51245,0000009742.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51247,0000009742.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51248,0000009743.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51250,0000009743.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51251,0000009744.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51252,0000009744.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51254,0000009744.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,0,0,0,0,1,5
51255,0000009745.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51257,0000009745.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51258,0000009746.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51259,0000009746.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51261,0000009746.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51262,0000009747.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51264,0000009747.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51265,0000009748.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51266,0000009748.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51268,0000009748.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51269,0000009749.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51271,0000009749.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51272,0000009750.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,0,4
51274,0000009750.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51275,0000009751.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51276,0000009751.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51278,0000009751.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51279,0000009752.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51281,0000009752.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,0,0,0,0,1,5
51282,0000009753.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51284,0000009753.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51285,0000009754.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,1,1,0,0,0,1,5
51287,0000009754.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,0,5
51288,0000009755.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,1,1,0,0,0,1,6
51289,0000009755.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
51291,0000009755.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,0,5
51292,0000009756.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,1,1,0,0,0,1,6
51293,0000009756.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51294,0000009756.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,0,5
51295,0000009757.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,1,1,0,0,0,0,5
51296,0000009757.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51297,0000009757.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51298,0000009758.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,1,1,0,0,0,1,6
51299,0000009758.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
51300,0000009758.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,1,1,0,0,0,1,6
51301,0000009759.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,1,1,0,0,0,1,6
